4.656424581005586,	5.3525828796097645
4.81534,	5.2356870899342045
3.67587,	4.441796731200259
3.38848,	3.9890099636488863
3.84717,	4.383812073914597
3.34957,	4.157374156240327
3.1989,	3.879816589320527
3.74954,	4.0073094611618805
3.59964,	4.093801812946455
3.3052,	3.947448379486261
3.49206,	4.266088028095935
3.84145,	5.196458715383072
3.26339,	4.438467235352684
3.3722,	4.424088371395617
3.56203,	4.699668676062682
3.19799,	3.8345284544997664
3.25262,	3.7675217790951065
3.34128,	3.9981937565499392
3.03987,	3.8265090951093996
3.26485,	4.403782428455926
3.5766,	4.650914301924283
3.28263,	4.112461637975949
3.08451,	3.9861207857789283
3.32604,	3.8236706154394855
3.57786,	4.173075985838693
3.3612,	4.040172787908477
3.13742,	3.4935897172840304
3.26705,	3.982373500338234
3.4127,	4.531317661536184
3.0681,	3.8222210249491804
3.06769,	4.185254702024815
3.30085,	4.005117269424435
3.29657,	3.9409039647216932
2.83327,	3.341629377114403
3.27401,	4.070039316756036
3.68995,	4.17205723343521
3.59725,	4.216138061977769
3.29364,	4.226347283619954
3.40476,	3.9922099998726375
3.59668,	4.104716393890603
3.98658,	4.26168150297894
3.45629,	4.27935202918499
3.59309,	4.367739839230721
3.59493,	4.046748270731288
4.01597,	4.370547373435442
4.03135,	4.555834644366146
3.55159,	3.913729250797575
3.80569,	4.390722191765867
4.40535,	4.867187832300588
4.42176,	4.583632291904248
4.21511,	5.175206812626279
3.94714,	4.579427822291731
3.90037,	4.128258528917682
4.03862,	4.386438753766036
3.82368,	4.365433273486753
3.83526,	4.324114602956252
3.78561,	4.14894282371479
4.32366,	4.782673370508274
4.17895,	4.553714320377554
4.14071,	4.159623716800039
4.1731,	4.400617777861061
4.10131,	4.635378918882643
4.04605,	4.515271594829604
4.45886,	4.613654962447074
4.54569,	4.801854655446376
4.3402,	4.7416523097572885
3.94685,	4.573755636030211
4.02297,	4.690075360373859
4.09999,	4.803959317586383
4.31992,	4.748116700946366
4.24444,	4.951943621653222
3.98067,	4.380839075120439
4.2163,	4.572226740590121
4.67565,	4.961703425072722
4.56934,	5.379754596998262
4.13213,	5.2002188453121025
4.43551,	5.304964560568608
4.0552,	4.4859748918970475
4.62545,	5.9081113375660985
4.41732,	4.734697326796759
4.2567,	5.1895142130808125
5.67198,	9.207409661369057
6.13074,	9.690840347412552
4.0352500000000004,	4.568842288518762
4.24326,	4.632668473956407
4.34535,	4.390324888904024
4.75359,	5.01199578148402
3.98595,	4.987221819708743
4.16648,	4.485436405674408
4.13888,	4.664010842905786
4.65539,	5.611743339748461
4.8923,	5.226659935760512
4.56715,	5.173475700950796
4.44414,	4.726363927627281
4.54032,	4.738429340003944
4.56076,	4.841378043880044
4.63392,	5.065000598683545
4.33153,	4.7423531155083944
4.41197,	4.552755693368963
4.58371,	4.792586443740031
4.809,	5.108907822533025
4.62956,	5.1338939484053885
4.60657,	4.946243287360394
4.79774,	5.087593606126682
5.21611,	5.295467377167254
5.61432,	5.734561948251875
5.19176,	5.390303950528122
5.1024,	5.226981574137829
4.79736,	5.077075627497322
5.33279,	6.34703499037693
5.60373,	5.878747695007974
4.88403,	5.169801340961276
4.90325,	5.2455515199307925
4.97148,	5.320894937182328
5.63975,	5.903742254715233
4.95002,	5.2398052978292196
5.17316,	5.7220650505602295
5.68063,	6.091282231379722
6.03239,	5.9748333886328515
5.27475,	5.414143929744756
5.04831,	5.6949722873121384
5.57039,	5.846169296500346
5.22802,	5.3963119871503595
5.93524,	5.755843002642712
5.04143,	5.802421024438407
5.3514800000000005,	5.712521204171422
5.28658,	5.655091950496346
6.38944,	6.148696638862317
5.20852,	5.553501038388611
5.13636,	5.500002470688316
5.25446,	5.395145345743866
5.65967,	5.812848148256988
5.81493,	5.718697202404827
5.37314,	5.535874750177215
5.54034,	5.896610967776771
5.60006,	6.075821492045598
5.8949,	6.06408368188475
5.5442,	5.663729070761329
5.32066,	5.609404548058892
5.16982,	5.807954881669408
6.01419,	5.680386195606002
6.16423,	6.023137404317727
5.41667,	5.913650452366353
5.44575,	5.5905730425819895
5.49825,	5.76825118725418
6.23956,	5.984650419786192
6.169,	5.949147464599911
5.79043,	5.753565888693336
4.50584,	4.9258907106932135
5.98754,	5.823743584477062
4.8556,	5.646466383732628
5.53533,	5.613069538206412
5.17596,	5.486420042548992
5.07412,	5.125606546358008
5.7345,	5.717322898973883
4.55897,	5.104752681476257
5.13985,	6.179806524980065
5.16175,	5.348380428756982
5.37742,	5.524721177370645
4.98917,	5.545273182248622
5.28191,	5.327528095421695
4.80899,	5.246820828721781
4.79243,	5.11724130305125
5.91504,	5.507694899093585
4.99285,	5.692435506837078
5.0988,	5.531471317374333
5.38283,	5.461811684594955
5.02614,	5.210318523806344
6.09054,	5.75749931017857
5.28628,	5.454765478737654
5.52879,	5.558499217365192
5.41495,	5.913174801554046
4.57901,	5.271511144790424
5.81646,	5.502071142329519
5.33677,	5.615257107157203
5.4385,	5.492572393833467
5.03591,	5.3073050467029645
4.67777,	5.013453704298579
6.45077,	6.2096623107149
5.34412,	5.450035661747023
4.96965,	5.059550595628997
4.33087,	4.758567106178498
4.56859,	5.087177516755926
5.74508,	5.272162335255743
5.94396,	5.629082473004627
5.44044,	5.227599851423845
4.67865,	5.070579380381768
4.72098,	5.097469414722764
5.51741,	5.231799606160295
5.97338,	5.630960654585814
