3.873282,	4.009834155726697
3.619219,	4.521246279839438
4.6528599999999996,	5.683061672758477
4.306865,	4.959893943090084
3.876237,	4.387292446810999
4.255558,	5.82240148647495
3.446285,	3.9101196687056263
3.398351,	4.734136525538891
3.598554,	4.543799789780973
3.3980259999999998,	4.100158265619405
4.152409,	4.902507232925607
4.363586,	5.7950111177165535
4.792124,	5.6384322820464226
3.692376,	3.8210936009120386
4.808513,	5.608117907131705
4.586734,	5.1647729877758675
4.08977,	4.851292480549058
3.885535,	4.85778045775545
4.913972,	5.971531129052351
3.266608,	3.638283359792382
3.39347,	3.8502247827858023
3.306066,	3.553635794366525
3.422415,	4.393346287555464
3.285787,	3.6161383784920904
4.321845,	5.772127889032115
3.750643,	4.529581219447839
4.768332,	5.0238093686313725
3.574679,	4.617713027198698
4.602117,	5.517289753813782
5.276768,	6.701681346576175
3.145257,	3.4867541682172805
4.222762,	5.156045610513321
3.016454,	3.566154618443604
3.828549,	4.347823119156812
3.140577,	3.942076768572667
3.941015,	4.80547641366986
4.236432,	5.240001647962207
3.178762,	3.756563521471033
4.746311,	5.004276073249386
3.763623,	4.394608083444766
4.372193,	5.332170607091838
4.043107,	5.55094974978838
4.978012,	5.693848578025717
3.289873,	4.68295710338063
3.128576,	3.8656820875786235
3.310803,	4.307124160820968
4.00042,	4.7524590627108765
3.835645,	4.608636072573362
3.581423,	4.641976289679316
3.60338,	4.4583409303743755
3.386316,	4.093235811378517
3.791266,	4.7157418965502
4.034034,	5.192920337967884
4.514352,	5.9011093517810425
3.610692,	5.221285518299071
4.273742,	4.91118694804776
3.484085,	4.119790363163084
3.2429769999999998,	4.400586142875954
3.131187,	4.099977632697478
3.022961,	3.658380829516355
4.272812,	5.517083785674653
4.085484,	5.321068652756827
3.720286,	4.812804110870669
4.523843,	5.278769885670037
3.688192,	4.089560396591958
4.247465,	5.846285788112936
3.426012,	5.398610105844923
4.241154,	5.018496119115923
5.362036,	5.898587367636224
4.274069,	6.0700161571767985
5.07707,	6.7697540360642945
3.213116,	3.778683155138961
3.939882,	4.628981315159102
3.367045,	4.2575095521397905
3.208445,	4.248073453583641
3.53011,	4.6486216569225345
4.838208,	5.782366195386933
3.216442,	4.16438200122036
3.606056,	4.662453886861629
3.782741,	6.033855935748911
2.885044,	3.5492338887795576
3.174196,	3.723418972722574
3.43124,	5.072055099792917
4.990577,	6.526005360711792
3.435845,	4.179201188929836
4.427812,	5.879655989870089
4.19799,	5.844524056015284
3.276051,	4.652132927935118
4.163738,	6.575881761581354
4.93845,	5.800778303678604
